number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.6962794661521912,2023-09-04 18:20:19.864837,2023-09-04 18:22:23.005845,0 days 00:02:03.141008,Leaky,Sigmoid,Leaky,,14,3,3.0,18.0,,3.701074504575943e-05,3,404,0.7551511650005484,1.5697147563879467e-05,129.5259671164031,COMPLETE
1,0.5337008833885193,2023-09-04 18:22:23.006406,2023-09-04 18:22:26.239053,0 days 00:00:03.232647,Sigmoid,,,,20,17,,,,0.039140156102027784,1,424,0.5119362576954308,0.012314139175944944,184.50316305721506,COMPLETE
2,0.7537282705307007,2023-09-04 18:22:26.239477,2023-09-04 18:22:35.161155,0 days 00:00:08.921678,ReLU,,,,88,18,,,,1.1161753547175175e-05,1,304,0.4427308116251656,0.011583685640283253,110.28110057429264,COMPLETE
3,0.9099536538124084,2023-09-04 18:22:35.161591,2023-09-04 18:22:42.044066,0 days 00:00:06.882475,Sigmoid,Tanh,,,16,14,3.0,,,1.6506939570566194e-05,2,66,0.3567894761706124,0.00012601568903659348,98.05811471650095,COMPLETE
4,0.39654406905174255,2023-09-04 18:22:42.044517,2023-09-04 18:22:43.137274,0 days 00:00:01.092757,Sigmoid,Sigmoid,,,91,23,4.0,,,0.03007296770833058,2,58,0.23112638735030275,1.4529950568958674e-05,147.70631487616177,COMPLETE
5,0.45249468088150024,2023-09-04 18:22:43.137735,2023-09-04 18:22:45.030136,0 days 00:00:01.892401,Leaky,,,,62,8,,,,0.003351592562056375,1,273,0.18279048641028053,0.0017175322407166557,107.55046577763751,COMPLETE
6,0.6637858152389526,2023-09-04 18:22:45.030578,2023-09-04 18:22:45.483939,0 days 00:00:00.453361,Sigmoid,,,,82,2,,,,0.009457501902313327,1,176,0.179338820495105,0.04116107834331532,121.58190491620232,COMPLETE
7,0.5380378365516663,2023-09-04 18:22:45.484406,2023-09-04 18:22:49.331754,0 days 00:00:03.847348,Tanh,Tanh,ReLU,,81,15,22.0,9.0,,9.02542288697818e-05,3,138,0.26827472496271687,1.795996547256804e-05,138.88442114125127,COMPLETE
8,0.9987613558769226,2023-09-04 18:22:49.332212,2023-09-04 18:22:50.153288,0 days 00:00:00.821076,Sigmoid,Sigmoid,Sigmoid,Leaky,56,19,16.0,16.0,5.0,0.0014836639504829407,4,69,0.36015414381992983,0.03135621088784164,100.04259185791015,COMPLETE
9,0.7756762504577637,2023-09-04 18:22:50.153744,2023-09-04 18:22:52.890479,0 days 00:00:02.736735,ReLU,Leaky,,,15,19,7.0,,,4.285198773289017e-05,2,69,0.12483960783747497,0.0272917577128745,167.93118087105128,COMPLETE
10,0.6198899149894714,2023-09-04 18:22:52.890920,2023-09-04 18:22:53.120158,0 days 00:00:00.229238,Tanh,ReLU,Tanh,Sigmoid,95,24,11.0,3.0,24.0,0.08985851947637666,4,233,0.10709837956220718,0.0001688307710695366,149.04156167166573,COMPLETE
11,0.4538889229297638,2023-09-04 18:22:53.120610,2023-09-04 18:22:55.512365,0 days 00:00:02.391755,Leaky,Sigmoid,,,61,9,12.0,,,0.005491610616154935,2,500,0.2109920300439962,0.0017683176086831518,116.79736846348025,COMPLETE
