number,value,params_activation_1,params_batch_size,params_epochs,params_layer_1,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
0,1.3543922901153564,Sigmoid,96,218,4,4.207988669606632e-05,1,0.4582013868952863,0.0024810409748678114,2.62465238571167,1.3543922901153564,-0.17538976669311523,COMPLETE
1,1.1606781482696533,Sigmoid,88,76,24,1.2087541473056957e-05,1,0.3490285460630004,0.006796578090758156,2.1678059101104736,1.1606781482696533,0.010491907596588135,COMPLETE
2,0.2973308563232422,Sigmoid,29,425,13,0.00016480446427978953,1,0.14595006988277215,5.415244119402538e-05,3.001207113265991,0.2973308563232422,0.6987661123275757,COMPLETE
3,0.46216529607772827,Sigmoid,36,244,9,0.00014742753159914678,1,0.3569095943771272,3.613894271216525e-05,1.4126708507537842,0.46216529607772827,0.6147317290306091,COMPLETE
4,0.29293256998062134,Sigmoid,81,255,2,0.00234238498471129,1,0.1514688727422765,0.0011400863701127321,1.9440910816192627,0.29293256998062134,0.7051824331283569,COMPLETE
5,0.3413076102733612,Sigmoid,25,324,20,0.07286653737491042,1,0.1144846978456873,0.06245139574743072,0.6738294363021851,0.3413076102733612,0.6534731388092041,COMPLETE
6,0.7799219489097595,Sigmoid,18,187,12,3.077180271250682e-05,1,0.4148814287315354,0.00057624872164786,0.9842584133148193,0.7799219489097595,0.31847524642944336,COMPLETE
7,0.9053353071212769,Sigmoid,92,65,13,0.00017654048052495074,1,0.17127801069727153,0.004467752817973905,1.4938312768936157,0.9053353071212769,0.08459609746932983,COMPLETE
8,0.31624409556388855,Sigmoid,26,296,22,0.057279044707996205,1,0.7509692752447114,0.012604664585649461,1.181807279586792,0.31624409556388855,0.7199862003326416,COMPLETE
9,1.1600505113601685,Sigmoid,93,319,8,1.5167330688076188e-05,1,0.12020338353108916,6.080390190296599e-05,1.4818804264068604,1.1600505113601685,-0.09640955924987793,COMPLETE
10,0.28935712575912476,Sigmoid,71,476,1,0.003633741340913684,1,0.21527582515382848,0.0005088861620059539,0.9403884410858154,0.28935712575912476,0.7197635769844055,COMPLETE
11,0.28492745757102966,Sigmoid,68,490,1,0.0038460827631632026,1,0.20922584470146474,0.00032992632816126067,0.9544590711593628,0.28492745757102966,0.7210637331008911,COMPLETE
12,0.29258453845977783,Sigmoid,66,488,1,0.0043890246047470945,1,0.23355400789204114,0.00029565023886838455,1.0941205024719238,0.29258453845977783,0.718666136264801,COMPLETE
13,0.25602930784225464,Sigmoid,56,420,5,0.006620116565246395,1,0.21822725270402007,0.00019978833875428244,0.857928991317749,0.25602930784225464,0.7518088221549988,COMPLETE
14,0.24131983518600464,Sigmoid,48,398,5,0.019665866563485214,1,0.24656430473382945,1.4019705778738506e-05,0.8065390586853027,0.24131983518600464,0.7656048536300659,COMPLETE
15,0.268277645111084,Sigmoid,47,396,6,0.017310741590692007,1,0.2810233463887354,1.7838328336211837e-05,2.2943246364593506,0.268277645111084,0.6914611458778381,COMPLETE
16,0.26525360345840454,Sigmoid,49,381,16,0.01593961021667774,1,0.26141542578431376,1.0194955988750741e-05,1.753099799156189,0.26525360345840454,0.6898349523544312,COMPLETE
17,0.2823079824447632,Sigmoid,57,357,6,0.0008693568748655407,1,0.19487520436310202,0.00014269581133749152,2.9371140003204346,0.2823079824447632,0.7197369337081909,COMPLETE
18,0.23485495150089264,Sigmoid,41,441,10,0.016132741624194636,1,0.17785156864797702,0.00010277039244175881,1.0773078203201294,0.23485495150089264,0.7235302925109863,COMPLETE
19,0.2896239757537842,Sigmoid,11,439,9,0.025671123822998337,1,0.10028100131367389,1.0647914347753395e-05,0.7238384485244751,0.2896239757537842,0.5223096609115601,COMPLETE
20,0.2320910543203354,Sigmoid,41,357,17,0.08808134591774697,1,0.17105354515132995,0.00010039046377004497,2.1559739112854004,0.2320910543203354,0.613329291343689,COMPLETE
21,0.23896174132823944,Sigmoid,38,355,17,0.09939021089216075,1,0.17756531642205176,9.933632698005735e-05,1.2312817573547363,0.23896174132823944,0.6628636121749878,COMPLETE
22,0.24488021433353424,Sigmoid,37,365,18,0.06489633176922442,1,0.16493962129579742,0.00013470032855536314,0.7257279753684998,0.24488021433353424,0.658578634262085,COMPLETE
23,0.2517605721950531,Sigmoid,38,336,16,0.09411479584142642,1,0.1804835849285707,8.233751608351812e-05,0.8484366536140442,0.2517605721950531,0.6507958769798279,COMPLETE
24,0.24189072847366333,Sigmoid,43,148,16,0.03645333775915586,1,0.1420962195700101,4.0939052859117415e-05,0.8747241497039795,0.24189072847366333,0.7405508160591125,COMPLETE
25,0.2395401895046234,Sigmoid,33,286,19,0.0992963358317274,1,0.1886261330162621,0.00011384830575535066,0.9017960429191589,0.2395401895046234,0.6734920740127563,COMPLETE
26,0.23016470670700073,Sigmoid,59,455,11,0.03113116649649493,1,0.13509237405590316,2.835345960500365e-05,0.7422796487808228,0.23016470670700073,0.6090896129608154,COMPLETE
27,0.26262789964675903,Sigmoid,61,456,12,0.011227630291209253,1,0.13112727576224006,3.197087418059819e-05,0.6565317511558533,0.26262789964675903,0.7082046270370483,COMPLETE
28,0.25569775700569153,Sigmoid,76,438,14,0.0379186203446277,1,0.12798060264610137,2.2295692226432495e-05,0.5737705230712891,0.25569775700569153,0.5408486127853394,COMPLETE
29,0.279281347990036,Sigmoid,100,411,10,0.03615977153631591,1,0.10836790696864672,2.8044332718699e-05,0.6311408281326294,0.279281347990036,0.5417063236236572,COMPLETE
30,0.2469344437122345,Sigmoid,63,460,11,0.010696927801824258,1,0.15861424493008652,7.257292057804062e-05,0.9201270341873169,0.2469344437122345,0.7334808111190796,COMPLETE
31,0.2335391789674759,Sigmoid,43,361,15,0.04577997528078441,1,0.13639635604823797,8.324197085641192e-05,0.7044593095779419,0.2335391789674759,0.6099467277526855,COMPLETE
32,0.2442322075366974,Sigmoid,50,385,14,0.04152596869886625,1,0.1374908401290343,0.00017747453489324854,0.7300650477409363,0.2442322075366974,0.6857640743255615,COMPLETE
33,0.24238833785057068,Sigmoid,43,446,21,0.029676902627008256,1,0.14695760626671675,5.410401802159782e-05,1.8186678886413574,0.24238833785057068,0.6195240020751953,COMPLETE
34,0.2665984034538269,Sigmoid,54,304,14,0.05199332602575501,1,0.12342311445411676,2.1326299775582594e-05,0.589288055896759,0.2665984034538269,0.6138211488723755,COMPLETE
35,0.24291642010211945,Sigmoid,42,107,23,0.02024029603668865,1,0.15905709103566748,5.014046661229516e-05,0.8071292638778687,0.24291642010211945,0.7560279369354248,COMPLETE
36,0.23050178587436676,Sigmoid,21,258,8,0.05941037926510941,1,0.14088115187502523,3.0298042947250947e-05,0.6705355644226074,0.23050178587436676,0.621053159236908,COMPLETE
37,0.2857736647129059,Sigmoid,17,212,8,0.054736867603357435,1,0.11121023855084483,3.359772092439439e-05,0.6937920451164246,0.2857736647129059,0.5663487911224365,COMPLETE
38,0.2374846488237381,Sigmoid,30,249,15,0.06522996575142148,1,0.13997878087723126,1.969802623264884e-05,0.7746991515159607,0.2374846488237381,0.6441361308097839,COMPLETE
39,0.2917802333831787,Sigmoid,21,267,3,0.03083229820308507,1,0.1003577248349138,4.222087329111937e-05,0.7111717462539673,0.2917802333831787,0.6898337602615356,COMPLETE
40,0.27603328227996826,Sigmoid,32,228,19,0.010971906969148197,1,0.1220538957359576,0.0013221978331968338,0.6202765107154846,0.27603328227996826,0.7308871746063232,COMPLETE
41,0.2415536344051361,Sigmoid,23,339,11,0.05183206679829248,1,0.15046398143248785,8.052516835478407e-05,1.7307162284851074,0.2415536344051361,0.5814304351806641,COMPLETE
42,0.2359023243188858,Sigmoid,54,191,8,0.021005255023066386,1,0.16670820109200568,7.343101622594995e-05,1.183357834815979,0.2359023243188858,0.7564811706542969,COMPLETE
43,0.2720836102962494,Sigmoid,15,499,10,0.06709590847167544,1,0.132445552733311,3.1786427932881754e-05,0.7900683879852295,0.2720836102962494,0.5609464049339294,COMPLETE
44,0.2311440408229828,Sigmoid,60,315,13,0.034514879956143225,1,0.19573715162304925,0.00022025246138432462,1.6925468444824219,0.2311440408229828,0.7230353355407715,COMPLETE
45,0.23210148513317108,Sigmoid,81,312,13,0.029422365422790916,1,0.20164611695376228,0.0002577958032519839,0.9862551093101501,0.23210148513317108,0.7246257662773132,COMPLETE
46,0.23173369467258453,Sigmoid,85,314,12,0.025951920128866622,1,0.20396219150355835,0.0002702996415436015,0.8416905403137207,0.23173369467258453,0.7437223196029663,COMPLETE
47,0.25736522674560547,Sigmoid,88,283,7,0.007397236253295789,1,0.21997798607051933,0.0004536062969226421,0.8748273253440857,0.25736522674560547,0.7517762184143066,COMPLETE
48,0.24002990126609802,Sigmoid,73,264,11,0.07131235492656463,1,0.1896810696329598,0.00017993342276275724,0.8184841871261597,0.24002990126609802,0.6733062267303467,COMPLETE
49,0.24486446380615234,Sigmoid,27,320,12,0.025608235817491606,1,0.32522634312412196,0.0006826929287265045,1.4848414659500122,0.24486446380615234,0.7835586071014404,COMPLETE
50,0.2441990077495575,Sigmoid,80,238,13,0.045316060691173984,1,0.15564648310887055,0.00033101676735387175,3.9275310039520264,0.2441990077495575,0.7101026773452759,COMPLETE
51,0.23339134454727173,Sigmoid,85,305,13,0.028599569438119768,1,0.2046063377566586,0.00024288251787302578,0.8096061944961548,0.23339134454727173,0.731058657169342,COMPLETE
52,0.2460225522518158,Sigmoid,81,339,9,0.015730967191750378,1,0.19995125422760718,0.00025616761344792144,1.1433485746383667,0.2460225522518158,0.7551277279853821,COMPLETE
53,0.2513769268989563,Sigmoid,68,307,11,0.08186929779910278,1,0.23202391569850891,0.00013683137085615033,0.7759515047073364,0.2513769268989563,0.7077162265777588,COMPLETE
54,0.21601133048534393,Sigmoid,76,278,12,0.025952340270476403,1,0.17095067400002073,5.508869413825418e-05,2.407268524169922,0.21601133048534393,0.7290170192718506,COMPLETE
55,0.22868812084197998,Sigmoid,61,281,9,0.09914083039303977,1,0.17029308106516586,5.490913981817202e-05,1.7862768173217773,0.22868812084197998,0.6899020671844482,COMPLETE
