Id, Name, Cites, Documents
35759081200,  Raszkowska-Kaczor Aneta, 16, 1
57211803857,  Drozłowska Emilia, 27, 2
8409275300,  Makeen Hafiz A., 13, 3
56507498800,  Meraya Abdulkarim M., 10, 2
57210812427,  Najmi Asim, 10, 2
25640944900,  Arahman Nasrul, 3, 1
58138035000,  Bilad Muhammad Roil, 3, 1
57225690151,  Suhaimi Hazwani, 3, 1
57200046618,  Nasution Indera Sakti, 3, 1
57208083000, Liu Baohua, 3, 1
57221357045,  Wang Jian, 3, 1
55888773200,  Zhang Yin, 3, 1
56730441300,  Zhang Yunfeng, 3, 1
55953118400, Filippovich S. Yu., 2, 1
6602331640,  Bachurina G.P., 2, 1
57782230400, Salsabiela Salwa, 4, 1
57780914500,  Sekarina Ambar Sukma, 4, 1
57781435000,  Bagus Hanifa, 4, 1
57781962100,  Audiensi Aulia, 4, 1
57782501900,  Heristika Windy, 4, 1
57200182081,  Manikharda, 4, 1
49061598700,  Susanto Eko, 19, 3
56194965400,  Munawaroh Heli Siti Halimatul, 13, 3
47861451300,  Show Pau Loke, 4, 1
56596116500, Fu Ruimin, 0, 1
57224681842,  Tang Wei, 0, 1
56973980800,  Zhang Hong, 0, 1
57658855200,  Xia Tieqi, 0, 1
57204775876,  Yang Xue, 0, 1
57654055200,  Wang Ding, 0, 1
55651291200,  Chen Wuling, 0, 1
57211336739, Salimiraad Shaghayegh, 17, 1
25228094600,  Safaeian Shila, 17, 1
57222131289,  Basti Afshin Akhondzadeh, 17, 1
36096562300,  Khanjari Ali, 102, 2
56151190600,  Nadoushan Rezvan Mousavi, 17, 1
57197315597, Sayadi Mehran, 8, 1
23476532500,  Amiri Sedigheh, 8, 1
26423278100,  Radi Mohsen, 8, 1
57733065900, Khodaman Elnaz, 8, 1
56123177300,  Barzegar Hassan, 8, 1
57216413479,  Jokar Akbar, 8, 1
26323631600,  Jooyandeh Hossein, 8, 1
57194012607, Ezati Parya, 12, 1
55569470800,  Roy Swarup, 12, 1
57484621600,  Rhim Jong-Whan, 12, 1
24725653500, Todhanakasem Tatsaporn, 4, 1
57976912400,  Boonchuai Pratana, 4, 1
57976296400,  Itsarangkoon Na Ayutthaya Pavarunya, 4, 1
57211045674,  Suwapanich Rachit, 4, 1
35361965600,  Hararak Bongkot, 4, 1
56599470500,  Wu Bo, 4, 1
36724279300,  Young Briana M., 4, 1
57609616000, Karami Parvaneh, 7, 1
57565274700, Pirnia Motahare, 16, 1
57219089429,  Shirani Khatereh, 16, 1
36816561700,  Tabatabaee Yazdi Farideh, 74, 2
57566446200,  Moratazavi Seyed Ali, 16, 1
23569990100,  Mohebbi Mohebbat, 17, 2
55705299500, Gupta Rakesh Kumar, 8, 1
56747492300,  Guha Proshanta, 8, 1
6602333369,  Srivastav Prem Prakash, 37, 2
25625622600, Qu Wenjuan, 9, 1
57302068000,  Xiong Ting, 9, 1
57205443449,  Wang Bo, 9, 1
57445588400,  Li Yuhan, 9, 1
57197871621,  Zhang Xinxin, 9, 1
57947304700, Jusoh N.A.M., 4, 1
57189728476,  Isa M.I.N., 184, 4
57376138500, Morales-Rabanales Quetzali Nicte, 16, 1
57375830100,  Coyotl-Pérez Wendy Abril, 16, 1
7101626311,  Rubio-Rosas Efraín, 16, 1
57375523700,  Cortes-Ramírez Georgina Salud, 16, 1
6508163542,  Sánchez Ramírez José Francisco, 16, 1
56013570300,  Villa-Ruano Nemesio, 16, 1
57201856350, Sanchez Leidy T., 31, 1
57188589273,  Pinzon Magda I., 94, 2
57201862642,  Villa Cristian C., 94, 2
57191505603, Gan Longzhan, 28, 1
57225078436,  Jiang Guangyang, 28, 1
57577877300,  Yang Yichen, 28, 1
57577877400,  Zheng Bijun, 28, 1
57215875677,  Zhang Shihao, 28, 1
57200605820,  Li Xiaoguang, 28, 1
23490383900,  Tian Yongqiang, 28, 1
15078256300,  Peng Biyu, 28, 1
57236266800, Guo Shuangfeng, 3, 1
57202625717,  Li Tingting, 3, 1
57202350404,  Chen Ming, 3, 1
8352756600,  Wu Caie, 3, 1
55507005100,  Ge Xuemei, 30, 2
14021163900,  Fan Gongjian, 3, 1
56398857600,  Li Xiaojing, 3, 1
57195685180,  Zhou Dandan, 3, 1
57551430800,  Mi lin, 3, 1
57551430900,  Zhao Xuran, 3, 1
57549482900,  Yang Tianyou, 3, 1
57204974517, Chen Jingwen, 12, 1
57363409400,  Li Yinxuan, 12, 1
36545405000,  Wang Yifen, 102, 3
57817642800,  Yakubu Salimata, 12, 1
57210826882,  Tang Haibing, 12, 1
57218273942,  Li Li, 55, 2
58280278500, Akhtar Muhammad, 1, 1
7005974074,  Butt Masood Sadiq, 1, 1
45661720800,  Maan Abid Aslam, 1, 1
57211433849,  Asghar Muhammad, 1, 1
57221442881, Kalantarmahdavi Mahboubeh, 11, 3
57196413990,  Salari Amir, 11, 3
57204921652,  Pasdar Zahra, 3, 2
36028013600,  Amiryousefi Mohamad Reza, 3, 2
57454891700, Alves Mauricio Raquel, 9, 1
57209283832,  Alvares Duarte Bonini Campos Juliana, 9, 1
36834365100,  Tieko Nassu Renata, 9, 1
57214883430,  Liu Shujie, 93, 2
57738081700, Sotelo-Alcántara G.A., 1, 1
16425139500,  Alia-Tejacal I., 74, 2
57204693709,  Campos-Rojas E., 1, 1
55871322400,  Juárez-López P., 1, 1
57209239098,  Pérez-Arias G.A., 1, 1
57202785028, Zheng Kewang, 217, 4
57780855800,  Zhang Jianbing, 14, 1
57202786685,  Yang Fan, 177, 3
57201866029,  Wang Wei, 182, 3
56112626500,  Li Wei, 217, 4
7102687880,  Qin Caiqin, 217, 4
54879468600, Yuan Dongdong, 17, 1
57207728475,  Hao Xu, 17, 1
55827732500,  Liu Guorong, 17, 1
57478867900,  Yue Ying, 17, 1
57325267600,  Duan Jiaojiao, 17, 1
58109927400, Arab Mohammad Sadegh, 0, 1
55279970500,  Lashkari Hanan, 0, 1
56780408500,  Niakousari Mehrdad, 0, 1
47961773200,  Eskandari Mohammad Hadi, 16, 2
57200216716, Ganeson Keisheni, 17, 1
57479707500,  Razifah M.R., 17, 1
54796803900,  Mubarak A., 23, 2
57194435411,  Kam Amin, 17, 1
54388223500,  Vigneswari Sevakumaran, 17, 1
57205523298,  Ramakrishna Seeram, 17, 1
56736974400, El-Gioushy Sherif Fathy, 8, 1
7004325086,  El-Masry Ahmed M., 8, 1
57190217782,  Fikry Mohammad, 8, 1
57457559300,  El-Kholy Mohamed F., 8, 1
57200200142,  Shaban Ayman E., 8, 1
55885314800,  Sami Rokayya, 32, 2
57422438200,  Algarni Eman, 8, 1
57218604566,  Alshehry Garsa, 8, 1
57422003600,  Aljumayi Huda, 8, 1
6503982924,  Benajiba Nada, 8, 1
57219533762,  Al-Mushhin Amina A. M., 32, 2
57218856843,  Algheshairy Reham M., 8, 1
54401104700,  El-Badawy Hamed E., 8, 1
57224564259, Herrera‐vázquez Selene Elizabeth, 5, 1
37046036300,  Dublán‐garcía Octavio, 5, 1
56893873600,  Arizmendi‐cotero Daniel, 5, 1
57460116600,  Gómez‐oliván Leobardo Manuel, 5, 1
55613777300,  Islas‐flores Hariz, 5, 1
56000888500,  Hernández‐navarro María Dolores, 5, 1
56000844100,  Ramírez‐durán Ninfa, 5, 1
6603097194, Lipatova I.M., 29, 4
6507626913,  Yusova A.A., 15, 3
57191772902,  Makarova L.I., 29, 4
57202061817, Shen Wen, 27, 1
57447610000,  Yan Mengyao, 27, 1
57395335600,  Wu Shang, 27, 1
54380424200,  Liu Shuxing, 27, 1
57447239400,  Du Yan, 27, 1
57447117000,  Zheng Yan, 27, 1
57447370100,  Wu Lixin, 27, 1
57447493300,  Zhang Yue, 27, 1
57395436000,  Mao Yueyang, 27, 1
26424414900,  Mohan Syam, 17, 3
17136310100,  Szymanowska Urszula, 43, 3
57203465885,  Basiura-Cembala Monika, 94, 4
7004130076,  Bartkowiak Artur, 7, 2
57226097549, Li Ya-Xing, 1, 1
57209716721,  Zhong Chan, 1, 1
57473614000,  Zhang Hui-Zhen, 1, 1
57198809804,  Zhao Yuan-Yang, 1, 1
56622433500,  Shu Mei, 1, 1
55598390700,  Wu Guo-Ping, 1, 1
8722226600, Suvarna Vasanti, 18, 1
57420932000,  Nair Arya, 18, 1
37070937700,  Mallya Rashmi, 18, 1
57197741643,  Khan Tabassum, 18, 1
35492680500,  Omri Abdelwahab, 18, 1
57193418340, Gautam Gitanjali, 0, 1
57222316502,  Rani Ruchi, 0, 1
54973826900,  Badwaik Laxmikant S., 0, 1
6507123919,  Mahanta Charu Lata, 0, 1
57679456900,  Bhtaia Saurabh, 10, 2
55588491600,  Alhazmi Hassan A., 10, 2
57211843982,  Sharma Ajay, 10, 2
56560241200,  Behl Tapan, 10, 2
57201591598, Zhang Wanli, 258, 3
7102595551,  Rhim Jong-Whan, 100, 2
57209144567, Al-Maqtari Qais Ali, 22, 1
57195533166,  Al-Gheethi Adel Ali Saeed, 22, 1
57200517475,  Ghaleb Abduljalil D.S., 22, 1
57199839866,  Mahdi Amer Ali, 22, 1
57207731820,  Al-Ansi Waleed, 22, 1
57211297944,  Noman Abeer Essam, 22, 1
57221752447,  Al-Adeeb Abdulqader, 22, 1
57475105900,  Odjo Aboudou Kabirou Olatoundé, 22, 1
57222089872,  Du Yuhang, 44, 2
57190390141,  Wei Minping, 22, 1
8512669000,  Yao Weirong, 22, 1
57218319250, Yavari Maroufi L., 59, 2
57194022079,  Shahabi N., 0, 1
57199999984,  Ghorbani M., 81, 3
57222585194, Gita R.S.D., 0, 1
57213636100,  Waluyo J., 0, 1
24281263600,  Dafik, 0, 1
57208001334,  Indrawati, 0, 1
57396134900, El-Zehery Hoda R.A., 5, 1
57188720694,  Zaghloul Rashed A., 5, 1
57193123341,  Abdel-Rahman Hany M., 5, 1
57193119518,  Salem Ahmed A., 5, 1
57505736200,  El-Dougdoug K.A., 5, 1
57224474858, Bizymis Angelos-Panagiotis, 2, 1
6507724383,  Giannou Virginia, 2, 1
56005445500,  Tzia Constantina, 2, 1
57713540500, Cheng Siqi, 7, 1
57218353189,  Li Feifan, 7, 1
16028894300,  Mei Xiaohong, 7, 1
57350793200, Famiglietti Michela, 4, 1
57850687400,  Savastano Alessandro, 4, 1
57103327000,  Gaglione Rosa, 4, 1
6505922782,  Arciello Angela, 67, 3
6603071831,  Naviglio Daniele, 4, 1
6701541012,  Mariniello Loredana, 484, 6
57224831070, Parsaei Elnaz, 8, 1
57205295763,  Mohammadi Nafchi Abdorreza, 206, 4
56156064200,  Nouri Leila, 8, 1
25935741800,  Al-Hassan A.A., 391, 4
57980147100, Wai Seat Ni, 5, 1
57218477919,  How Yu Hsuan, 5, 1
6603462388,  Degraeve Pascal, 130, 2
16231386900,  Oulahal Nadia, 5, 1
57474295200, Xiao Longquan, 20, 1
57556338600,  Kang Shuai, 20, 1
57555963100,  Lapu Molazi, 20, 1
57556719600,  Jiang Peng, 20, 1
36451708900,  Wang Xinhui, 20, 1
55917949200,  Li Jing, 20, 1
56174294800,  Liu Mingxue, 20, 1
56708865400,  Kingwascharapong Passakorn, 13, 1
57807390500, Roshandel-hesari Narjes, 16, 1
56335354000,  Mokaber-Esfahani Majid, 16, 1
57189644206,  Taleghani Akram, 16, 1
56795136500,  Akbari Reza, 16, 1
57220846739, Yin Hao, 3, 1
57781158100,  Yuanrong Zheng, 3, 1
57781942500,  Li Yu, 3, 1
57781416200,  Zijing Xu, 3, 1
57782212700,  Yongli Jiang, 3, 1
57781158200,  Yun Deng, 3, 1
57215855399,  Danfeng Wang, 3, 1
57781684800,  Yu Zhong, 3, 1
57390291100, Mei Shanshan, 40, 2
57390269800,  Fu Bofei, 40, 2
57390236400,  Su Xianjie, 40, 2
57202116650,  Chen Hongbin, 40, 2
26642882800,  Lin Hetong, 40, 2
8451746600,  Zheng Zongping, 40, 2
55861583800,  Dai Congjie, 40, 2
55776174400,  Yang Da-Peng, 40, 2
57222639695, Thi Nguyen Thuong, 20, 1
57285340800,  Pham Bao-Tran Tran, 20, 1
57469138400,  Nhien Le Hon, 20, 1
54390718300,  Bach Long Giang, 20, 1
55233663200,  Thuc C.N. Ha, 84, 2
57976222400, Jama S.O., 0, 1
25723180300,  Fawole O.A., 0, 2
57191045175,  Opara U.L., 73, 2
25959866900,  Ambaw A., 0, 1
57856477100, Li Shuo, 4, 1
26435784800,  Fan Min, 4, 1
57220588878, Mehdizadeh Abbas, 21, 1
57201615691,  Shahidi Seyed-Ahmad, 21, 1
54394148100,  Shariatifar Nabi, 21, 1
6602319450,  Shiran Mohamadreza, 21, 1
57206901795,  Ghorbani-HasanSaraei Azade, 21, 1
57429027300, Lu Yanan, 43, 1
57429914700,  Luo Qijun, 43, 1
57429383200,  Chu Yuchan, 43, 1
57215217507,  Wang Li, 43, 1
58527943700, Yadav Vishwa Jeet, 1, 1
56027445400,  Shukla V.H., 1, 1
10045832700,  Zende R.J., 1, 1
57734006400, Kim Eui Hyun, 0, 1
57197277229,  Song Ah Young, 0, 1
7202852772,  Min Sea Cheol, 92, 3
57789246500, Hai Yaowen, 20, 1
57581544100,  Zhou Disheng, 20, 1
57790088400,  Lam Yi Lin Nicole, 20, 1
57761845500,  Li Xuan, 20, 1
57788809200,  Chen Guo, 20, 1
57790088500,  Bi Jintian, 20, 1
57193321795,  Lou Xiaowei, 20, 1
57788809300,  Chen Leijian, 20, 1
7406558225,  Yang Hongshun, 20, 1
57224312402, Nxumalo K.A., 0, 1
57205108851, Wang Feifei, 4, 1
58088211600,  Yu Gang, 4, 1
57223043896,  Yang Qing, 4, 1
57719534400,  Yi Xiao, 4, 1
15834638300,  Fu Linglin, 4, 1
9038019100,  Wang Yanbo, 4, 1
58026594400, Zhao Ran, 87, 2
57204680663,  Guan Weiliang, 87, 2
57211135265,  Zheng Pingan, 44, 1
57203159927,  Tian Fang, 44, 1
57254262000,  Zhang Zhenzhe, 44, 1
57254606300,  Sun Zhidong, 44, 1
36738835500,  Cai Luyun, 112, 3
57205110351, V Ajesh Kumar, 29, 1
56768798000,  Hasan Muzaffar, 29, 1
8708578400,  Mangaraj Shukadev, 29, 1
57765075300,  M Pravitha, 29, 1
57205109387,  Verma Deepak Kumar, 29, 1
57198725150, Mohamed Amal, 2, 1
7005073172,  Ramaswamy Hosahalli S., 2, 1
56159168500, Li Zhe, 20, 1
57324579400,  Jiang Xiaoxia, 20, 1
55657842900,  Huang Hao, 20, 1
57483326700,  Liu Ao, 20, 1
35096582300,  Liu Hongning, 20, 1
57559715500,  Abid Naeem, 20, 1
55899827400,  Ming Liangshan, 20, 1
22938791300, Nurdiani Rahmi, 4, 1
57610159200,  Ma’rifah Rica D.A., 4, 1
57607500100,  Busyro Ihda K., 4, 1
57217997958,  Jaziri Abdul A., 4, 1
58165089800,  Prihanto Asep A., 4, 1
55471418600,  Firdaus Muhamad, 4, 1
16305405100,  Talib Rosnita A., 4, 1
6701695514,  Huda Nurul, 40, 2
57202787309, Alnadari Fawze, 6, 1
57222334737,  Bassey Anthony Pius, 6, 1
57202707315,  Abdin Mohamed, 6, 1
57219704729,  Salama Mohamed Abdelbaset, 6, 1
57223346641,  Nasiru Mustapha Muhammad, 6, 1
56192888200,  Dai Zhuqing, 6, 1
57428083200,  Hu Yuhang, 6, 1
7403247709,  Zeng Xiaoxiong, 6, 1
55809241300, Escamilla-García Monserrat, 227, 6
57896665200,  García-García Mónica Citlali, 2, 1
36154606500,  Gracida Jorge, 2, 1
55467691500,  Hernández-Hernández Hilda María, 2, 1
57196317477,  Granados-Arvizu José Ángel, 2, 1
6507667256,  Di Pierro Próspero, 656, 12
57212458441, Mondal Kona, 24, 4
57213116240,  Bhattacharjee Sayan Kumar, 6, 1
57208325890,  Mudenur Chethana, 6, 1
24481062500,  Goud Vaibhav V., 6, 1
57208073152,  Siddiqui Muhammad Ali, 3, 1
56192464300,  Shar Muhammad Ali, 3, 1
35387354500,  Alhazaa Abdulaziz, 3, 1
57071987200, Wang Taoran, 1, 1
53881461700,  Jung Jooyeoun, 1, 1
7406635106,  Zhao Yanyun, 1, 1
57201747126, Mezhoudi Maram, 6, 1
57211578264,  Salem Ali, 108, 3
56786349900,  Abdelhedi Ola, 288, 6
15080721700,  Fakhfakh Nahed, 33, 3
54790571900,  Debeaufort Frederic, 432, 12
37057344600,  Jridi Mourad, 623, 9
8968299700,  Zouari Nacim, 102, 4
57192153733, Cazón Patricia, 9, 1
6603430833,  Morales-Sanchez Eduardo, 9, 1
55188958100,  Vázquez Manuel, 9, 1
57216352874, Xu Yaoyao, 111, 2
57221193379,  Hou Kehong, 19, 1
54402873600,  Gao Chengcheng, 195, 3
56890074800,  Feng Xiao, 195, 3
57216902799,  Cheng Weiwei, 111, 2
57225999134,  Wu Di, 111, 2
56770558100,  Meng Linghan, 111, 2
16647819500,  Yang Yuling, 103, 2
55450848300,  Shen Xinchun, 103, 2
55993557800,  Zhang Yan, 111, 2
24345136500,  Tang Xiaozhi, 195, 3
57193322321, Abedinia Ahmadreza, 36, 1
57226573480,  Alimohammadi Faezeh, 36, 1
57226567433,  Teymori Farangis, 36, 1
57226569720,  Razgardani Najibeh, 36, 1
57216862907,  Asl Mohammad Reza Saeidi, 36, 1
57191154972,  Ariffin Fazilah, 36, 1
56419816700,  Roslan Jumardi, 36, 1
6505993127,  Khanzadi Saeid, 71, 2
57220567560, Suresh S., 3, 1
54941135200,  Pushparaj C., 3, 1
56594808000,  Subramani R., 3, 1
57201778122, Lieu My Dong, 11, 2
57208426748,  Dang Thi Kim Thuy, 3, 1
57224333795, Kumar Yogesh, 2, 1
57224485512,  Roy Soumen, 2, 1
58188193700,  Sharma Anjali, 2, 1
57209518584,  Yadav Dev Kumar, 2, 1
57226386515,  Kishore Anand, 2, 1
58274588500,  Kumar Nitin, 2, 1
55511122700,  Meghwal Murlidhar, 2, 1
6603787850, Savvaidis Ioannis N., 0, 1
56002655100,  Ayala-Zavala J. Fernando, 0, 1
57192662306, Beikzadeh Samira, 28, 2
55487447000,  Hosseini Seyede Marzieh, 22, 1
38062054800,  Mofid Vahid, 22, 1
55793029200,  Ramezani Soghra, 22, 1
55194667500,  Ehsani Ali, 81, 3
12792054500,  Mortazavian Amir Mohammad, 179, 4
57194112581, Tessaro Larissa, 39, 3
39262060400,  Luciano Carla Giovana, 39, 3
57215861586,  Quinta Barbosa Bittante Ana Mônica, 52, 2
56439198800,  Lourenço Rodrigo Vinícius, 244, 6
24481573300,  Martelli-Tosi Milena, 144, 3
35607315000,  José do Amaral Sobral Paulo, 2212, 29
57216410056, Amin Usman, 61, 2
58263369700,  Khan Muhammad Usman, 52, 1
57197853641,  Majeed Yaqoob, 52, 1
54977530800,  Khayrullin Mars, 52, 1
55968838500,  Bobkova Elena, 52, 1
57010545800,  Chung Ill Min, 52, 1
13606231700,  Thiruvengadam Muthu, 52, 1
57225347103, Dixit Anand, 3, 1
15066063700,  Sabnis Anagha, 3, 1
57226188809,  Shetty Aditya, 3, 1
56199126900, Li Xin, 5, 2
57204882330,  Li Jun, 0, 1
55351900500,  Zhang Lu, 0, 1
55595487100,  Sha Xiaomei, 5, 2
8505359900,  Tu Zongcai, 5, 2
24477094500,  Baraniak Barbara, 128, 4
57207684541, Jancikova Simona, 38, 2
57006371200,  Dordevic Dani, 38, 2
57226597998,  Tesikova Karolina, 38, 2
57219127757,  Antonic Bojan, 38, 2
14029523400,  Tremlova Bohuslava, 38, 2
26767546600,  Bittante Ana Mônica Q. B., 207, 4
7201782124,  Fernandes Andrezza M., 11, 2
57872896100, Li Ying, 1, 1
57674331700,  Yang Xinyue, 1, 1
57725291700,  Wang Xueyu, 1, 1
57224214691,  Zhao Mengna, 1, 1
57226331336,  Feng Jia, 1, 1
26668162300,  Xia Xiufang, 1, 1
42360939300, Dias Marali Vilela, 3, 1
55908580100,  de Azevedo Viviane Machado, 3, 1
57190187262,  Ferreira Laura Fonseca, 3, 1
57205913449,  de Oliveira Ana Carolina Salgado, 30, 2
55942606800,  Borges Soraia Vilela, 3, 1
57222609134,  de Fátima Ferreira Soares Nilda, 3, 1
54585718700,  Medeiros Eber Antonio A., 3, 1
37065741800,  de Deus Souza Carneiro João, 3, 1
55495736400, Shi Yu-gang, 26, 2
57201986223,  Zhang Run-run, 26, 2
57191618693,  Zhu Chen-min, 13, 1
8415907800,  Liang Xian-rui, 13, 1
6602114866,  Ettelaie Rammile, 13, 1
57223223785,  Jiang Lai, 13, 1
57221384277,  Lin Shan, 13, 1
57221441648, Pulla-Huillca Palmer Vicente, 24, 1
56768831300,  Gomes Andresa, 24, 1
57211440051, Taghavi Kevij Hossein, 12, 1
57196896450,  Salami Maryam, 12, 1
57188572612,  Mohammadian Mehdi, 12, 1
57214797448,  Khodadadi Maryam, 12, 1
16041822600,  Emam-Djomeh Zahra, 12, 1
57219914469, Le Khoa Hai, 25, 1
57208713643,  Nguyen Minh Dac-Binh, 25, 1
55376792900,  Tran Lam Dai, 25, 1
57224317040,  Nguyen Thi Hong Phuong, 25, 1
57213104245,  Tran Chinh Van, 25, 1
57224313016,  Tran Khanh Van, 25, 1
57192996654,  Nguyen Thi Hoai Phuong, 25, 1
57224312636,  Dinh Thi Nga, 25, 1
55749137000,  Yoon Y. Soo, 25, 1
55749243300,  Nguyen D. Duc, 25, 1
57193129002,  La D. Duc, 25, 1
57209878366, Mourak Abdellah, 1, 1
6701500105,  Hajjaji Mohamed, 1, 1
6602339658,  Alagui Abdelhakim, 1, 1
57222375670,  Martin Patrick, 1, 1
23866118600,  Joly Nicolas, 1, 1
57196415352, Affes Sawsan, 107, 2
6506311583,  Aranaz Inmaculada, 31, 1
6603711095,  Acosta Niuris, 31, 1
55245332600,  Heras Ángeles, 31, 1
7004607719,  Nasri Moncef, 799, 12
35322749500,  Maalej Hana, 31, 1
57221425818, Liu Jialin, 21, 1
57189761974,  Shao Ying, 21, 1
12241982100,  Yuan Chunhong, 21, 1
7102766115,  Takaki Koichi, 21, 1
56316598900,  Li Yujin, 21, 1
57205454476,  Ying Yubin, 21, 1
55578831800,  Hu Yaqin, 21, 1
57224509398, Mousavi Zahra, 21, 1
56412522400,  Naseri Mahmood, 21, 1
55822874900,  Babaei Sedigheh, 21, 1
56911176900,  Hosseini Seyed Mohammad Hashem, 37, 2
7801641839,  Shekarforoush Seyed Shahram, 21, 1
56254692100, Luchese Cláudia Leites, 9, 1
57224475378,  Rodrigues Raul Barth, 9, 1
7004014584,  Tessaro Isabel Cristina, 9, 1
35091120500,  Giri Balendu Shekher, 18, 1
57219548657, Wang Huahua, 11, 1
57209657497,  Li Mengyao, 11, 1
24168317100,  Dong Zhouyong, 11, 1
15521597100,  Zhang Tiehua, 11, 1
25639099700,  Yu Qingyu, 11, 1
57819894900, Suhaima Nurafi Razna, 1, 1
8618928600,  Suyatma Nugraha Edhi, 377, 3
36185421500,  Hunaefi Dase, 1, 1
36967556600,  Jayanegara Anuraga, 1, 1
54926137300,  Zhu Junqiu, 30, 1
26643003700,  Luque Rafael, 30, 1
57204785365, Tavares Loleny, 53, 1
36341411600,  Souza Hiléia K.S., 53, 1
35548646500,  Gonçalves Maria Pilar, 53, 1
57214510290,  Rocha Cristina M.R., 193, 2
57202496055, Aksoylu Özbek Zeynep, 3, 1
26537373600,  Günç Ergönül Pelin, 3, 1
55845665200,  Taşkin Bilge, 3, 1
56692717400, Ahammed Shabbir, 46, 1
57209050971,  Liu Fei, 390, 3
57211336220,  Wu Jingmin, 46, 1
57215576473,  Khin Myat Noe, 46, 1
7004807375,  Yokoyama Wallace H., 244, 3
23098548200,  Zhong Fang, 637, 5
57217680293, Xu Dan, 30, 1
57217681755,  Chen Ting, 30, 1
56469847800,  Liu Yumei, 56, 4
56964329000, Tavassoli-Kafrani Elham, 24, 1
57574813800,  Gamage Mala Villaddara, 24, 1
35385970800,  Dumée Ludovic F., 24, 1
56013524100,  Kong Lingxue, 24, 1
57202278113,  Zhao Shuaifei, 24, 1
55846529700, Al-Moghazy Marwa, 40, 1
57201378847,  El-sayed Hoda S., 100, 2
56467825300,  Salama Heba H., 40, 1
55940564900,  Nada Ahmed A., 40, 1
57225171951,  Widyastuti Perdani Arum, 11, 1
57202439294,  Supriyadi, 15, 2
57225184070,  Siti Halimatul Munawaroh Heli, 11, 1
56639283100,  Aisyah Siti, 15, 2
7402011766,  Nakano Kohei, 31, 1
44961304000, Song Dong-Heon, 14, 1
57189895931,  Hoa Van Ba, 14, 1
16238490800,  Kim Hyoun Wook, 14, 1
57337135600,  Khang Sun Moon, 14, 1
17345240500,  Cho Soo-Hyun, 14, 1
25822058900,  Ham Jun-Sang, 14, 1
42962348700,  Seol Kuk-Hwan, 14, 1
57347954500, Stanicka Karolina, 6, 1
57225196714,  Sun Cong, 28, 1
57222102376,  Zhang Shikai, 28, 1
55341444300, Karimkhani M.M., 0, 1
57224818180,  Bagheri Sales H., 0, 1
58181752200, Rawat J., 0, 1
8965032600,  Ledwani L., 0, 1
56373254000,  Rashed Marwan M.A., 18, 1
57192593938, Shi Xiao-Dan, 18, 1
57226829154,  Huang Jing-Jing, 18, 1
37099152400,  Wu Jiu-Lin, 18, 1
55693825100,  Cai Xi-Xi, 18, 1
56461753000,  Tian Yong-Qi, 18, 1
7404661828,  Rao Ping-Fan, 18, 1
56287301300,  Huang Jian-Lian, 18, 1
8449920600,  Wang Shao-Yun, 60, 3
57243779800, Zheng Yu-Xi, 0, 1
57244465600,  Yan Xiu-Ling, 0, 1
57244197100,  He Yu-Xuan, 0, 1
57244053900,  Zhu Hai-Hong, 0, 1
57244054000,  Dong Lei, 0, 1
57244593300,  Han Ming, 0, 1
57215694719, Yuan Dan, 20, 1
54398899400,  Meng Hecheng, 20, 1
55894142500,  Huang Qiang, 20, 1
57102449000, Kumar Nishant, 58, 2
57216459569,  Pratibha, 24, 1
57218942831,  Trajkovska Petkoska Anka, 24, 1
55996352700,  Khojah Ebtihal, 24, 1
57209878680, Saleem Muhammad Shahzad, 43, 1
55341793900,  Anjum Muhammad Akbar, 43, 1
55396591000,  Naz Safina, 43, 1
55548015900,  Ali Sajid, 43, 1
57200135989,  Hussain Sajjad, 43, 1
58170676400,  Azam Muhammad, 43, 1
57194103707,  Sardar Hasan, 43, 1
56644691800,  Khaliq Ghulam, 43, 1
35368129100,  Canan İhsan, 43, 1
56364012100,  Ejaz Shaghef, 43, 1
57222958007, Vieira Tiago M., 13, 1
6506047512,  Moldão-Martins Margarida, 54, 2
24536716000,  Alves Vítor D., 54, 2
57219967619, Demircan Bahar, 8, 1
26636585700,  Özdestan-Ocak Özgül, 8, 1
57216670664, da Nóbrega Santos Edilayane, 25, 1
57352646000,  Cesar de Albuquerque Sousa Thamyres, 25, 1
57352761600,  Cassiano de Santana Neto Deocleciano, 25, 1
57220874874,  Brandão Grisi Cristiani Viegas, 25, 1
57352761700,  Cardoso da Silva Ferreira Valquíria, 25, 1
57223083457,  Pereira da Silva Fábio Anderson, 25, 1
57204431240, Hashemi Gahruie Hadi, 16, 1
57244308100,  Mirzapour Armin, 16, 1
57680532800,  Ghiasi Fatemeh, 16, 1
8862792500,  Moosavi-Nasab Marzieh, 16, 1
17342013900, Du Hongying, 40, 1
57217360008,  Liu Chen, 40, 1
26657744600,  Unsalan Ozan, 40, 1
57201338243,  Altunayar-Unsalan Cisem, 40, 1
16025957900,  Xiong Shanbai, 40, 1
57189592363,  Manyande Anne, 40, 1
8090970600,  Chen Hongli, 40, 1
56196355100,  El-Sayed Samah M., 60, 1
56120812300,  Mabrouk Ahmed M. M., 60, 1
6603460865,  Nawwar Galal A., 60, 1
7005054973, Anis Arfat, 0, 1
57216909751, Liu Lijie, 15, 1
57208422837,  Tao Lina, 15, 1
57339209300,  Chen Jiahui, 15, 1
57208671567,  Zhang Ting, 15, 1
