number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.4525475800037384,2023-09-04 22:31:39.192906,2023-09-04 22:31:40.318706,0 days 00:00:01.125800,Leaky,ReLU,,,83,13,24.0,,,0.010689380579110633,2,56,0.5753443559427611,0.04257991564558143,237.97205107552665,COMPLETE
1,0.5208244323730469,2023-09-04 22:31:40.319188,2023-09-04 22:31:45.185517,0 days 00:00:04.866329,Tanh,Tanh,,,66,2,22.0,,,0.00037857166982183403,2,244,0.5238284836745714,0.000870929493546708,242.22351080472353,COMPLETE
2,0.6335079669952393,2023-09-04 22:31:45.185977,2023-09-04 22:31:48.823813,0 days 00:00:03.637836,Sigmoid,,,,29,21,,,,9.167248438997348e-05,1,402,0.15030420682037401,0.022659965679622963,127.93048746668877,COMPLETE
3,0.6052522659301758,2023-09-04 22:31:48.824261,2023-09-04 22:31:51.184057,0 days 00:00:02.359796,Sigmoid,Leaky,,,46,13,21.0,,,0.00011652998909887485,2,359,0.12034734836604738,0.002924640592338427,493.2769239420346,COMPLETE
4,0.4726722240447998,2023-09-04 22:31:51.184519,2023-09-04 22:31:51.709445,0 days 00:00:00.524926,Leaky,,,,74,14,,,,0.004372589671777377,1,487,0.1447920787681306,0.0015766472310150832,220.79893450870694,COMPLETE
5,0.35978934168815613,2023-09-04 22:31:51.709872,2023-09-04 22:31:53.390247,0 days 00:00:01.680375,Sigmoid,ReLU,,,37,13,6.0,,,0.028492997866960138,2,383,0.49607557809534225,0.00010511863497992074,270.70610367624386,COMPLETE
6,0.5068973898887634,2023-09-04 22:31:53.391492,2023-09-04 22:32:00.479637,0 days 00:00:07.088145,Leaky,Leaky,Leaky,Sigmoid,66,7,18.0,18.0,13.0,0.0010926973104840641,4,463,0.635093439273541,0.007477177508576697,213.7914453688122,COMPLETE
7,0.9638642072677612,2023-09-04 22:32:00.480161,2023-09-04 22:32:03.233519,0 days 00:00:02.753358,ReLU,ReLU,ReLU,,91,9,4.0,10.0,,2.6058595576337566e-05,3,240,0.3178756160324971,0.034932745780259254,116.57674105962117,COMPLETE
8,0.824796736240387,2023-09-04 22:32:03.233966,2023-09-04 22:32:05.442907,0 days 00:00:02.208941,Tanh,Tanh,,,22,20,6.0,,,1.1789096721785918e-05,2,165,0.14491215198418314,5.553058272139587e-05,115.66059463963364,COMPLETE
9,0.42398136854171753,2023-09-04 22:32:05.443318,2023-09-04 22:32:05.614102,0 days 00:00:00.170784,Leaky,,,,75,22,,,,0.08576998648001177,1,411,0.19349991666639316,0.0009712542088968941,263.2907453264509,COMPLETE
10,0.5351637601852417,2023-09-04 22:32:05.614488,2023-09-04 22:32:07.481936,0 days 00:00:01.867448,Sigmoid,Sigmoid,Sigmoid,Tanh,10,17,11.0,1.0,1.0,0.09156291662309372,4,328,0.3715497861915811,1.6519125483697278e-05,236.42845715974508,COMPLETE
11,0.440119206905365,2023-09-04 22:32:07.482393,2023-09-04 22:32:07.738141,0 days 00:00:00.255748,ReLU,,,,49,24,,,,0.04110532938392471,1,415,0.2187013208616059,0.00022849367752145,172.47737941035518,COMPLETE
12,0.4326314330101013,2023-09-04 22:32:07.738548,2023-09-04 22:32:08.219316,0 days 00:00:00.480768,Leaky,ReLU,Tanh,,38,8,10.0,23.0,,0.02577691838187909,3,324,0.232968055557627,0.0003487274404925462,134.66926602964048,COMPLETE
13,0.3516465723514557,2023-09-04 22:32:08.219753,2023-09-04 22:32:10.339319,0 days 00:00:02.119566,Sigmoid,,,,100,18,,,,0.010470415097470374,1,415,0.7766220867749908,0.00011804244307443129,151.38052434506625,COMPLETE
14,0.4366350471973419,2023-09-04 22:32:10.339697,2023-09-04 22:32:13.107306,0 days 00:00:02.767609,Sigmoid,Sigmoid,Tanh,,98,17,1.0,1.0,,0.005820197042504088,3,293,0.7872947553169347,0.00010261966674407621,248.3984836362443,COMPLETE
15,0.3593934178352356,2023-09-04 22:32:13.107714,2023-09-04 22:32:14.732787,0 days 00:00:01.625073,Sigmoid,,,,56,17,,,,0.01414810635727314,1,500,0.447683026624319,1.3042413060174132e-05,132.66486067998977,COMPLETE
16,0.35728180408477783,2023-09-04 22:32:14.733182,2023-09-04 22:32:20.950119,0 days 00:00:06.216937,Sigmoid,,,,60,18,,,,0.0020673559533347704,1,489,0.4286185210187853,1.4822314699065685e-05,159.6095997499616,COMPLETE
17,0.4496745765209198,2023-09-04 22:32:20.950517,2023-09-04 22:32:26.318884,0 days 00:00:05.368367,Sigmoid,,,,100,18,,,,0.0021376471056471173,1,449,0.7536588514193261,2.629045937247529e-05,145.8594137378012,COMPLETE
18,0.36339545249938965,2023-09-04 22:32:26.319275,2023-09-04 22:32:29.303461,0 days 00:00:02.984186,Sigmoid,,,,85,23,,,,0.0024654831528499754,1,441,0.3842795196154511,1.0773357540692421e-05,157.3115169092552,COMPLETE
19,0.282245934009552,2023-09-04 22:32:29.303855,2023-09-04 22:32:32.327077,0 days 00:00:03.023222,ReLU,Leaky,,,58,19,16.0,,,0.0006232309156222865,2,113,0.6520920270495376,3.749453139028213e-05,119.60388723727876,COMPLETE
20,0.4700007140636444,2023-09-04 22:32:32.327487,2023-09-04 22:32:34.238190,0 days 00:00:01.910703,ReLU,Leaky,,,76,20,16.0,,,0.00046821528269437183,2,78,0.7022925613852208,4.652144353582232e-05,382.50848760360327,COMPLETE
21,0.36101171374320984,2023-09-04 22:32:34.238601,2023-09-04 22:32:37.064930,0 days 00:00:02.826329,ReLU,,,,64,15,,,,0.0014456474098563956,1,150,0.612024191207515,3.0099663707428305e-05,174.07880076090495,COMPLETE
22,0.3432579040527344,2023-09-04 22:32:37.065328,2023-09-04 22:32:38.264567,0 days 00:00:01.199239,ReLU,Leaky,,,58,19,16.0,,,0.005284939616227565,2,175,0.6218314678043186,8.432593096181345e-05,257.09460117505944,COMPLETE
23,0.3024890422821045,2023-09-04 22:32:38.264991,2023-09-04 22:32:40.383790,0 days 00:00:02.118799,ReLU,Leaky,Leaky,,46,20,15.0,10.0,,0.00520715426675238,3,148,0.6331116102328266,8.324605565132564e-05,148.6631018539955,COMPLETE
24,0.3187572658061981,2023-09-04 22:32:40.384254,2023-09-04 22:32:40.934107,0 days 00:00:00.549853,ReLU,Leaky,Leaky,,49,20,15.0,10.0,,0.005774765061401414,3,137,0.5480717586659399,5.4439065892025355e-05,283.60015069870724,COMPLETE
25,0.45543065667152405,2023-09-04 22:32:40.934388,2023-09-04 22:32:42.043257,0 days 00:00:01.108869,ReLU,Leaky,Leaky,,48,10,14.0,10.0,,0.0007345800224361338,3,111,0.5052421647038803,3.628344981802625e-05,968.1974300350155,COMPLETE
26,0.35931292176246643,2023-09-04 22:32:42.043562,2023-09-04 22:32:42.690101,0 days 00:00:00.646539,ReLU,Leaky,Leaky,,40,24,13.0,13.0,,0.0034526498521810787,3,200,0.6752014657288631,0.00041304749631638403,152.44333628061656,COMPLETE
