number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.5411662459373474,2023-09-04 21:51:20.148756,2023-09-04 21:51:22.845533,0 days 00:00:02.696777,ReLU,,,,40,4,,,,0.00026644130444155407,1,121,0.6754447909104747,0.00021321262614709772,207.5229377431318,COMPLETE
1,0.5792701244354248,2023-09-04 21:51:22.845804,2023-09-04 21:51:22.942538,0 days 00:00:00.096734,Sigmoid,,,,76,24,,,,0.09632834025224893,1,54,0.15117429033469565,0.022011230920484282,165.81794650738055,COMPLETE
2,0.44304195046424866,2023-09-04 21:51:22.942819,2023-09-04 21:51:23.103946,0 days 00:00:00.161127,Tanh,ReLU,Leaky,Leaky,29,11,6.0,7.0,2.0,0.013299878337466348,4,201,0.1258602606022503,0.00035055261049912284,393.3155189962948,COMPLETE
3,0.5194078683853149,2023-09-04 21:51:23.104278,2023-09-04 21:51:23.219593,0 days 00:00:00.115315,ReLU,Leaky,Sigmoid,Tanh,86,10,20.0,4.0,21.0,0.0033582261713397746,4,411,0.1450783266707231,9.504335482021617e-05,200.9317328713157,COMPLETE
4,0.39224231243133545,2023-09-04 21:51:23.219923,2023-09-04 21:51:23.464030,0 days 00:00:00.244107,Leaky,Sigmoid,Sigmoid,,50,8,16.0,15.0,,0.01179733903719244,3,486,0.2673836597094982,2.8001373538086867e-05,247.9379590622922,COMPLETE
5,0.8372225165367126,2023-09-04 21:51:23.464337,2023-09-04 21:51:29.403271,0 days 00:00:05.938934,Sigmoid,,,,10,1,,,,4.3389249235976795e-05,1,334,0.4049401105037195,0.0008271547377651085,119.69942643399725,COMPLETE
6,0.3498364984989166,2023-09-04 21:51:29.403575,2023-09-04 21:51:29.899046,0 days 00:00:00.495471,Tanh,,,,81,6,,,,0.022290619889905126,1,273,0.4772363198448408,2.2571780666499196e-05,1072.8904211761756,COMPLETE
7,0.5394029021263123,2023-09-04 21:51:29.899311,2023-09-04 21:51:31.384940,0 days 00:00:01.485629,Leaky,ReLU,,,31,2,2.0,,,0.0006652714807382378,2,332,0.4683178112666216,0.05230487723120182,156.36831649574074,COMPLETE
8,0.5597007274627686,2023-09-04 21:51:31.385192,2023-09-04 21:51:31.508330,0 days 00:00:00.123138,Leaky,,,,36,5,,,,0.007664314963498239,1,326,0.17558283918583195,0.0004329139757322502,157.4434338081174,COMPLETE
9,0.947615921497345,2023-09-04 21:51:31.508579,2023-09-04 21:51:31.569705,0 days 00:00:00.061126,Leaky,Tanh,ReLU,ReLU,50,1,20.0,4.0,19.0,0.009302967207407514,4,307,0.11518510153750175,0.03239442179622086,102.81294468470982,COMPLETE
10,0.3386627733707428,2023-09-04 21:51:31.569987,2023-09-04 21:51:31.750288,0 days 00:00:00.180301,Tanh,Leaky,,,100,16,10.0,,,0.0961606853472308,2,211,0.7259709130205231,1.2559881619999984e-05,152.018986788663,COMPLETE
11,0.2987823486328125,2023-09-04 21:51:31.750563,2023-09-04 21:51:32.007604,0 days 00:00:00.257041,Tanh,Leaky,,,100,18,10.0,,,0.09285102593328434,2,163,0.7750411490615768,1.2904978608150124e-05,191.7788770121913,COMPLETE
12,0.3734939992427826,2023-09-04 21:51:32.007888,2023-09-04 21:51:32.321834,0 days 00:00:00.313946,Tanh,Leaky,,,100,17,10.0,,,0.08600670772719658,2,188,0.7846244071827232,1.1466020163238919e-05,141.38747591585727,COMPLETE
13,0.25429418683052063,2023-09-04 21:51:32.322093,2023-09-04 21:51:32.626356,0 days 00:00:00.304263,Tanh,Leaky,,,98,16,12.0,,,0.08604051877110458,2,207,0.7830875393462498,1.0560558775778468e-05,300.8133540683323,COMPLETE
14,0.3475607931613922,2023-09-04 21:51:32.626630,2023-09-04 21:51:32.906282,0 days 00:00:00.279652,Tanh,Leaky,Tanh,,70,20,13.0,22.0,,0.03443067584751608,3,122,0.6268614091991112,5.6218625705963e-05,185.88824026925224,COMPLETE
15,0.2824782133102417,2023-09-04 21:51:32.906553,2023-09-04 21:51:34.041079,0 days 00:00:01.134526,Tanh,Leaky,Tanh,,65,15,14.0,22.0,,0.0028933432936851045,3,134,0.7948907830156435,7.266053532678625e-05,337.66259601551997,COMPLETE
16,0.39055612683296204,2023-09-04 21:51:34.041351,2023-09-04 21:51:34.685862,0 days 00:00:00.644511,Tanh,Sigmoid,Tanh,,64,14,16.0,24.0,,0.0017954912136716188,3,73,0.5584504535237889,7.151188867853606e-05,159.93510572877648,COMPLETE
17,0.3587043881416321,2023-09-04 21:51:34.686132,2023-09-04 21:51:35.247817,0 days 00:00:00.561685,Tanh,Tanh,Tanh,,61,14,24.0,16.0,,0.004064578782064334,3,258,0.3578180231035824,0.0021248449608740638,162.2435594641644,COMPLETE
