number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
0,0.6381468176841736,2023-09-04 20:47:23.384767,2023-09-04 20:47:24.661373,0 days 00:00:01.276606,Leaky,,,,74,13,,,,0.00012970135725452544,1,109,0.39961141261086464,0.0005626983832140633,168.74816950526807,COMPLETE
1,0.5159156918525696,2023-09-04 20:47:24.661856,2023-09-04 20:47:25.101426,0 days 00:00:00.439570,Tanh,Leaky,,,72,21,12.0,,,0.06652754741570252,2,227,0.49759188694954715,0.015419273051749546,204.9483410379161,COMPLETE
2,0.5633355975151062,2023-09-04 20:47:25.101916,2023-09-04 20:47:27.010093,0 days 00:00:01.908177,Tanh,Tanh,ReLU,,27,10,17.0,4.0,,0.0006062759201660596,3,138,0.13982569273057074,0.04916988930535538,124.4179185507954,COMPLETE
3,0.35018956661224365,2023-09-04 20:47:27.010587,2023-09-04 20:47:28.536029,0 days 00:00:01.525442,ReLU,Sigmoid,Tanh,,97,17,5.0,16.0,,0.003810022845831797,3,464,0.4590444960113538,0.0035419524971722553,182.27417124872622,COMPLETE
4,0.9568761587142944,2023-09-04 20:47:28.536510,2023-09-04 20:47:29.847553,0 days 00:00:01.311043,Tanh,Leaky,Tanh,Tanh,62,5,11.0,7.0,13.0,2.0554648793689143e-05,4,120,0.18418303922547213,0.00011831970725629051,194.0679993947347,COMPLETE
5,0.4821542203426361,2023-09-04 20:47:29.848078,2023-09-04 20:47:30.252852,0 days 00:00:00.404774,ReLU,ReLU,,,99,16,24.0,,,0.0015376888884978351,2,473,0.11698992141845968,8.320593515576228e-05,203.37792198104088,COMPLETE
6,0.4856414496898651,2023-09-04 20:47:30.253315,2023-09-04 20:47:34.224796,0 days 00:00:03.971481,Leaky,Sigmoid,,,62,3,24.0,,,0.0014780684317855718,2,436,0.22291404801126927,0.0033336734021759333,138.1759517214714,COMPLETE
7,0.8103358149528503,2023-09-04 20:47:34.225295,2023-09-04 20:47:34.489922,0 days 00:00:00.264627,Sigmoid,,,,95,11,,,,0.011003234834430149,1,371,0.7927149559382134,0.022857214152381386,195.20732820951022,COMPLETE
8,0.37232115864753723,2023-09-04 20:47:34.490369,2023-09-04 20:47:35.886491,0 days 00:00:01.396122,Tanh,Leaky,Tanh,,44,21,19.0,23.0,,0.02293678222695917,3,323,0.5439341533494808,0.011034878414976072,142.15623692103796,COMPLETE
9,0.559415876865387,2023-09-04 20:47:35.886949,2023-09-04 20:47:37.823467,0 days 00:00:01.936518,ReLU,Sigmoid,Tanh,Sigmoid,57,12,11.0,18.0,16.0,0.0001817996852849141,4,177,0.17725146210792964,0.0013479216197699103,157.997791398043,COMPLETE
10,0.5106453895568848,2023-09-04 20:47:37.823932,2023-09-04 20:47:38.586234,0 days 00:00:00.762302,ReLU,Sigmoid,Leaky,,16,24,1.0,14.0,,0.0052802553384669534,3,396,0.2997316460423818,1.1887565487627571e-05,672.1342351576861,COMPLETE
11,0.5853312015533447,2023-09-04 20:47:38.586715,2023-09-04 20:47:40.489598,0 days 00:00:01.902883,Sigmoid,Leaky,Tanh,,38,18,3.0,24.0,,0.039661800183337884,3,316,0.5711665317482434,0.010314442264381468,211.55062421162924,COMPLETE
12,0.626581609249115,2023-09-04 20:47:40.490060,2023-09-04 20:47:40.903191,0 days 00:00:00.413131,Tanh,Tanh,Sigmoid,,42,19,6.0,23.0,,0.015487777226012871,3,306,0.3646468677202381,0.07162238699170081,248.61664628982544,COMPLETE
13,0.8545719981193542,2023-09-04 20:47:40.903640,2023-09-04 20:47:41.503586,0 days 00:00:00.599946,ReLU,ReLU,Tanh,Leaky,83,22,18.0,16.0,1.0,0.08935695036191843,4,486,0.6086435287544963,0.005646023804139805,104.01363263811383,COMPLETE
14,0.3643333315849304,2023-09-04 20:47:41.504063,2023-09-04 20:47:43.952057,0 days 00:00:02.447994,ReLU,Sigmoid,Tanh,,44,16,18.0,20.0,,0.0049663610058510044,3,246,0.4288519498635499,0.0030282259615297376,222.49352230114883,COMPLETE
15,0.3873940408229828,2023-09-04 20:47:43.952529,2023-09-04 20:47:45.186143,0 days 00:00:01.233614,ReLU,Sigmoid,,,29,14,7.0,,,0.006910460295260566,2,232,0.3093084202482905,0.0023034527621167496,131.69279324566875,COMPLETE
16,0.4947430491447449,2023-09-04 20:47:45.186582,2023-09-04 20:47:46.367401,0 days 00:00:01.180819,ReLU,Sigmoid,Sigmoid,ReLU,86,7,16.0,11.0,24.0,0.004332380738373475,4,63,0.40913114459979016,0.00083864663214232,213.30097004723928,COMPLETE
17,0.4371218979358673,2023-09-04 20:47:46.367884,2023-09-04 20:47:47.890459,0 days 00:00:01.522575,ReLU,Sigmoid,Leaky,,50,16,8.0,19.0,,0.0030127178165557152,3,234,0.2528227928571396,0.004215602744307892,173.22004492929048,COMPLETE
18,0.5608503818511963,2023-09-04 20:47:47.890921,2023-09-04 20:47:50.522676,0 days 00:00:02.631755,ReLU,Sigmoid,,,13,9,21.0,,,0.02680868528058306,2,368,0.35207532582285683,0.031787879490702095,216.35989207141805,COMPLETE
19,1.005264163017273,2023-09-04 20:47:50.523137,2023-09-04 20:47:50.887164,0 days 00:00:00.364027,Sigmoid,Sigmoid,ReLU,ReLU,70,15,14.0,10.0,1.0,0.013077445886577159,4,278,0.45127212956119506,0.006371629123871762,101.76174109322685,COMPLETE
20,0.5836479663848877,2023-09-04 20:47:50.887627,2023-09-04 20:47:52.607436,0 days 00:00:01.719809,Leaky,Tanh,Tanh,,31,19,5.0,19.0,,0.0031249169791726303,3,185,0.7042300817094638,0.08073734077128875,238.74850769042968,COMPLETE
